id,inquiry_id,cost_service_id,income,payment,profit_or_loss_amount,profit_or_loss_status,created_at,updated_at,supplier_id
1194,344,2,0.0,0.0,0.0,3,,,
1195,344,3,0.0,0.0,0.0,3,,,
1196,344,4,0.0,0.0,0.0,3,,,
1197,344,5,0.0,0.0,0.0,3,,,
1198,344,6,0.0,0.0,0.0,3,,,
1199,344,7,0.0,0.0,0.0,3,,,
1200,344,8,0.0,0.0,0.0,3,,,
1201,345,1,0.0,0.0,0.0,3,,,
1202,345,2,0.0,0.0,0.0,3,,,
1203,345,3,0.0,0.0,0.0,3,,,
1204,345,4,0.0,0.0,0.0,3,,,
1205,345,5,0.0,0.0,0.0,3,,,
1206,345,6,0.0,0.0,0.0,3,,,
1207,345,7,0.0,0.0,0.0,3,,,
1208,345,8,0.0,0.0,0.0,3,,,
1209,346,1,0.0,0.0,0.0,3,,,
1210,346,2,0.0,0.0,0.0,3,,,
1211,346,3,0.0,0.0,0.0,3,,,
1212,346,4,0.0,0.0,0.0,3,,,
1213,346,5,0.0,0.0,0.0,3,,,
1214,346,6,0.0,0.0,0.0,3,,,
1215,346,7,0.0,0.0,0.0,3,,,
1216,346,8,0.0,0.0,0.0,3,,,
1217,347,1,0.0,0.0,0.0,3,,,
1218,347,2,0.0,0.0,0.0,3,,,
1219,347,3,0.0,0.0,0.0,3,,,
1220,347,4,0.0,0.0,0.0,3,,,
1221,347,5,0.0,0.0,0.0,3,,,
1222,347,6,0.0,0.0,0.0,3,,,
1223,347,7,0.0,0.0,0.0,3,,,
1224,347,8,0.0,0.0,0.0,3,,,
1225,348,1,0.0,0.0,0.0,3,,,
1226,348,2,0.0,0.0,0.0,3,,,
1227,348,3,0.0,0.0,0.0,3,,,
1228,348,4,0.0,0.0,0.0,3,,,
1229,348,5,0.0,0.0,0.0,3,,,
1230,348,6,0.0,0.0,0.0,3,,,
1231,348,7,0.0,0.0,0.0,3,,,
1232,348,8,0.0,0.0,0.0,3,,,
1233,349,1,0.0,0.0,0.0,3,,,
1234,349,2,0.0,0.0,0.0,3,,,
1235,349,3,0.0,0.0,0.0,3,,,
1236,349,4,0.0,0.0,0.0,3,,,
1237,349,5,0.0,0.0,0.0,3,,,
1238,349,6,0.0,0.0,0.0,3,,,
1239,349,7,0.0,0.0,0.0,3,,,
1240,349,8,0.0,0.0,0.0,3,,,
1241,350,1,0.0,0.0,0.0,3,,,
1242,350,2,0.0,0.0,0.0,3,,,
1243,350,3,0.0,0.0,0.0,3,,,
1244,350,4,0.0,0.0,0.0,3,,,
1245,350,5,0.0,0.0,0.0,3,,,
1246,350,6,0.0,0.0,0.0,3,,,
1247,350,7,0.0,0.0,0.0,3,,,
1248,350,8,0.0,0.0,0.0,3,,,
1249,351,1,0.0,0.0,0.0,3,,,
1250,351,2,0.0,0.0,0.0,3,,,
1251,351,3,0.0,0.0,0.0,3,,,
1252,351,4,0.0,0.0,0.0,3,,,
1253,351,5,0.0,0.0,0.0,3,,,
1254,351,6,0.0,0.0,0.0,3,,,
1255,351,7,0.0,0.0,0.0,3,,,
1256,351,8,0.0,0.0,0.0,3,,,
1257,352,1,0.0,0.0,0.0,3,,,
1258,352,2,0.0,0.0,0.0,3,,,
1259,352,3,0.0,0.0,0.0,3,,,
1260,352,4,0.0,0.0,0.0,3,,,
1261,352,5,0.0,0.0,0.0,3,,,
1262,352,6,0.0,0.0,0.0,3,,,
1263,352,7,0.0,0.0,0.0,3,,,
1264,352,8,0.0,0.0,0.0,3,,,
1265,353,1,0.0,0.0,0.0,3,,,
1266,353,2,0.0,0.0,0.0,3,,,
1267,353,3,0.0,0.0,0.0,3,,,
1268,353,4,0.0,0.0,0.0,3,,,
1269,353,5,0.0,0.0,0.0,3,,,
1270,353,6,0.0,0.0,0.0,3,,,
1271,353,7,0.0,0.0,0.0,3,,,
1272,353,8,0.0,0.0,0.0,3,,,
1273,354,1,0.0,0.0,0.0,3,,,
1274,354,2,0.0,0.0,0.0,3,,,
1275,354,3,0.0,0.0,0.0,3,,,
1276,354,4,0.0,0.0,0.0,3,,,
1277,354,5,0.0,0.0,0.0,3,,,
1278,354,6,0.0,0.0,0.0,3,,,
1279,354,7,0.0,0.0,0.0,3,,,
1280,354,8,0.0,0.0,0.0,3,,,
1281,357,1,0.0,0.0,0.0,3,,,
1282,357,2,0.0,0.0,0.0,3,,,
1283,357,3,0.0,0.0,0.0,3,,,
1284,357,4,0.0,0.0,0.0,3,,,
1285,357,5,0.0,0.0,0.0,3,,,
1286,357,6,0.0,0.0,0.0,3,,,
1287,357,7,0.0,0.0,0.0,3,,,
1288,357,8,0.0,0.0,0.0,3,,,
1289,358,1,0.0,0.0,0.0,3,,,
1290,358,2,0.0,0.0,0.0,3,,,
1291,358,3,0.0,0.0,0.0,3,,,
1292,358,4,0.0,0.0,0.0,3,,,
1293,358,5,0.0,0.0,0.0,3,,,
1294,358,6,0.0,0.0,0.0,3,,,
1295,358,7,0.0,0.0,0.0,3,,,
1296,358,8,0.0,0.0,0.0,3,,,
1297,359,1,0.0,0.0,0.0,3,,,
1298,359,2,0.0,0.0,0.0,3,,,
1299,359,3,0.0,0.0,0.0,3,,,
1300,359,4,0.0,0.0,0.0,3,,,
1301,359,5,0.0,0.0,0.0,3,,,
1302,359,6,0.0,0.0,0.0,3,,,
1303,359,7,0.0,0.0,0.0,3,,,
1304,359,8,0.0,0.0,0.0,3,,,
1305,361,1,0.0,0.0,0.0,3,,,
1306,361,2,0.0,0.0,0.0,3,,,
1307,361,3,0.0,0.0,0.0,3,,,
1308,361,4,0.0,0.0,0.0,3,,,
1309,361,5,0.0,0.0,0.0,3,,,
1310,361,6,0.0,0.0,0.0,3,,,
1311,361,7,0.0,0.0,0.0,3,,,
1312,361,8,0.0,0.0,0.0,3,,,
1313,362,1,0.0,0.0,0.0,3,,,
1314,362,2,0.0,0.0,0.0,3,,,
1315,362,3,0.0,0.0,0.0,3,,,
1316,362,4,0.0,0.0,0.0,3,,,
1317,362,5,0.0,0.0,0.0,3,,,
1318,362,6,0.0,0.0,0.0,3,,,
1319,362,7,0.0,0.0,0.0,3,,,
1320,362,8,0.0,0.0,0.0,3,,,
1321,371,1,0.0,0.0,0.0,3,,,
1322,371,2,0.0,0.0,0.0,3,,,
1323,371,3,0.0,0.0,0.0,3,,,
1324,371,4,0.0,0.0,0.0,3,,,
1325,371,5,0.0,0.0,0.0,3,,,
1326,371,6,0.0,0.0,0.0,3,,,
1327,371,7,0.0,0.0,0.0,3,,,
1328,371,8,0.0,0.0,0.0,3,,,
1329,372,1,0.0,0.0,0.0,3,,,
1330,372,2,0.0,0.0,0.0,3,,,
1331,372,3,0.0,0.0,0.0,3,,,
1332,372,4,0.0,0.0,0.0,3,,,
1333,372,5,0.0,0.0,0.0,3,,,
1334,372,6,0.0,0.0,0.0,3,,,
1335,372,7,0.0,0.0,0.0,3,,,
1336,372,8,0.0,0.0,0.0,3,,,
1337,376,1,0.0,0.0,0.0,3,,,
1338,376,2,0.0,0.0,0.0,3,,,
1339,376,3,0.0,0.0,0.0,3,,,
1340,376,4,0.0,0.0,0.0,3,,,
1341,376,5,0.0,0.0,0.0,3,,,
1342,376,6,0.0,0.0,0.0,3,,,
1343,376,7,0.0,0.0,0.0,3,,,
1344,376,8,0.0,0.0,0.0,3,,,
1345,379,1,0.0,0.0,0.0,3,,,
1346,379,2,0.0,0.0,0.0,3,,,
1347,379,3,0.0,0.0,0.0,3,,,
1348,379,4,0.0,0.0,0.0,3,,,
1349,379,5,0.0,0.0,0.0,3,,,
1350,379,6,0.0,0.0,0.0,3,,,
1351,379,7,0.0,0.0,0.0,3,,,
1352,379,8,0.0,0.0,0.0,3,,,
1353,380,1,0.0,0.0,0.0,3,,,
1354,380,2,0.0,0.0,0.0,3,,,
1355,380,3,0.0,0.0,0.0,3,,,
1356,380,4,0.0,0.0,0.0,3,,,
1357,380,5,0.0,0.0,0.0,3,,,
1358,380,6,0.0,0.0,0.0,3,,,
1359,380,7,0.0,0.0,0.0,3,,,
1360,380,8,0.0,0.0,0.0,3,,,
1361,381,1,0.0,0.0,0.0,3,,,
1362,381,2,0.0,0.0,0.0,3,,,
1363,381,3,0.0,0.0,0.0,3,,,
1364,381,4,0.0,0.0,0.0,3,,,
1365,381,5,0.0,0.0,0.0,3,,,
1366,381,6,0.0,0.0,0.0,3,,,
1367,381,7,0.0,0.0,0.0,3,,,
1368,381,8,0.0,0.0,0.0,3,,,
1369,382,1,0.0,0.0,0.0,3,,,
1370,382,2,0.0,0.0,0.0,3,,,
1371,382,3,0.0,0.0,0.0,3,,,
1372,382,4,0.0,0.0,0.0,3,,,
1373,382,5,0.0,0.0,0.0,3,,,
1374,382,6,0.0,0.0,0.0,3,,,
1375,382,7,0.0,0.0,0.0,3,,,
1376,382,8,0.0,0.0,0.0,3,,,
1377,387,1,0.0,0.0,0.0,3,,,
1378,387,2,0.0,0.0,0.0,3,,,
1379,387,3,0.0,0.0,0.0,3,,,
1380,387,4,0.0,0.0,0.0,3,,,
1381,387,5,0.0,0.0,0.0,3,,,
1382,387,6,0.0,0.0,0.0,3,,,
1383,387,7,0.0,0.0,0.0,3,,,
1384,387,8,0.0,0.0,0.0,3,,,
1385,388,1,0.0,0.0,0.0,3,,,
1386,388,2,0.0,0.0,0.0,3,,,
1387,388,3,0.0,0.0,0.0,3,,,
1388,388,4,0.0,0.0,0.0,3,,,
1389,388,5,0.0,0.0,0.0,3,,,
1390,388,6,0.0,0.0,0.0,3,,,
1391,388,7,0.0,0.0,0.0,3,,,
1392,388,8,0.0,0.0,0.0,3,,,
1393,389,1,0.0,0.0,0.0,3,,,
1394,389,2,0.0,0.0,0.0,3,,,
1395,389,3,0.0,0.0,0.0,3,,,
1396,389,4,0.0,0.0,0.0,3,,,
1397,389,5,0.0,0.0,0.0,3,,,
1398,389,6,0.0,0.0,0.0,3,,,
1399,389,7,0.0,0.0,0.0,3,,,
1400,389,8,0.0,0.0,0.0,3,,,
1401,390,1,0.0,0.0,0.0,3,,,
1402,390,2,0.0,0.0,0.0,3,,,
1403,390,3,0.0,0.0,0.0,3,,,
1404,390,4,0.0,0.0,0.0,3,,,
1405,390,5,0.0,0.0,0.0,3,,,
1406,390,6,0.0,0.0,0.0,3,,,
1407,390,7,0.0,0.0,0.0,3,,,
1408,390,8,0.0,0.0,0.0,3,,,
1409,391,1,0.0,0.0,0.0,3,,,
1410,391,2,0.0,0.0,0.0,3,,,
1411,391,3,0.0,0.0,0.0,3,,,
1412,391,4,0.0,0.0,0.0,3,,,
1413,391,5,0.0,0.0,0.0,3,,,
1414,391,6,0.0,0.0,0.0,3,,,
1415,391,7,0.0,0.0,0.0,3,,,
1416,391,8,0.0,0.0,0.0,3,,,
1417,392,1,0.0,0.0,0.0,3,,,
1418,392,2,0.0,0.0,0.0,3,,,
1419,392,3,0.0,0.0,0.0,3,,,
1420,392,4,0.0,0.0,0.0,3,,,
1421,392,5,0.0,0.0,0.0,3,,,
1422,392,6,0.0,0.0,0.0,3,,,
1423,392,7,0.0,0.0,0.0,3,,,
1424,392,8,0.0,0.0,0.0,3,,,
1425,395,1,0.0,0.0,0.0,3,,,
1426,395,2,0.0,0.0,0.0,3,,,
1427,395,3,0.0,0.0,0.0,3,,,
1428,395,4,0.0,0.0,0.0,3,,,
1429,395,5,0.0,0.0,0.0,3,,,
1430,395,6,0.0,0.0,0.0,3,,,
1431,395,7,0.0,0.0,0.0,3,,,
1432,395,8,0.0,0.0,0.0,3,,,
1433,396,1,0.0,0.0,0.0,3,,,
1434,396,2,0.0,0.0,0.0,3,,,
1435,396,3,0.0,0.0,0.0,3,,,
1436,396,4,0.0,0.0,0.0,3,,,
1437,396,5,0.0,0.0,0.0,3,,,
1438,396,6,0.0,0.0,0.0,3,,,
1439,396,7,0.0,0.0,0.0,3,,,
1440,396,8,0.0,0.0,0.0,3,,,
1441,397,1,0.0,0.0,0.0,3,,,
1442,397,2,0.0,0.0,0.0,3,,,
1443,397,3,0.0,0.0,0.0,3,,,
1444,397,4,0.0,0.0,0.0,3,,,
1445,397,5,0.0,0.0,0.0,3,,,
1446,397,6,0.0,0.0,0.0,3,,,
1447,397,7,0.0,0.0,0.0,3,,,
1448,397,8,0.0,0.0,0.0,3,,,
1449,398,1,0.0,0.0,0.0,3,,,
1450,398,2,0.0,0.0,0.0,3,,,
1451,398,3,0.0,0.0,0.0,3,,,
1452,398,4,0.0,0.0,0.0,3,,,
1453,398,5,0.0,0.0,0.0,3,,,
1454,398,6,0.0,0.0,0.0,3,,,
1455,398,7,0.0,0.0,0.0,3,,,
1456,398,8,0.0,0.0,0.0,3,,,
1457,399,1,0.0,0.0,0.0,3,,,
1458,399,2,0.0,0.0,0.0,3,,,
1459,399,3,0.0,0.0,0.0,3,,,
1460,399,4,0.0,0.0,0.0,3,,,
1461,399,5,0.0,0.0,0.0,3,,,
1462,399,6,0.0,0.0,0.0,3,,,
1463,399,7,0.0,0.0,0.0,3,,,
1464,399,8,0.0,0.0,0.0,3,,,
1465,400,1,0.0,0.0,0.0,3,,,
1466,400,2,0.0,0.0,0.0,3,,,
1467,400,3,0.0,0.0,0.0,3,,,
1468,400,4,0.0,0.0,0.0,3,,,
1469,400,5,0.0,0.0,0.0,3,,,
1470,400,6,0.0,0.0,0.0,3,,,
1471,400,7,0.0,0.0,0.0,3,,,
1472,400,8,0.0,0.0,0.0,3,,,
1473,401,1,0.0,0.0,0.0,3,,,
1474,401,2,0.0,0.0,0.0,3,,,
1475,401,3,0.0,0.0,0.0,3,,,
1476,401,4,0.0,0.0,0.0,3,,,
1477,401,5,0.0,0.0,0.0,3,,,
1478,401,6,0.0,0.0,0.0,3,,,
1479,401,7,0.0,0.0,0.0,3,,,
1480,401,8,0.0,0.0,0.0,3,,,
1481,403,1,0.0,0.0,0.0,3,,,
1482,403,2,0.0,0.0,0.0,3,,,
1483,403,3,0.0,0.0,0.0,3,,,
1484,403,4,0.0,0.0,0.0,3,,,
1485,403,5,0.0,0.0,0.0,3,,,
1486,403,6,0.0,0.0,0.0,3,,,
1487,403,7,0.0,0.0,0.0,3,,,
1488,403,8,0.0,0.0,0.0,3,,,
1489,404,1,0.0,0.0,0.0,3,,,
1490,404,2,0.0,0.0,0.0,3,,,
1491,404,3,0.0,0.0,0.0,3,,,
1492,404,4,0.0,0.0,0.0,3,,,
1493,404,5,0.0,0.0,0.0,3,,,
1494,404,6,0.0,0.0,0.0,3,,,
1495,404,7,0.0,0.0,0.0,3,,,
1496,404,8,0.0,0.0,0.0,3,,,
1497,405,1,0.0,0.0,0.0,3,,,
1498,405,2,0.0,0.0,0.0,3,,,
1499,405,3,0.0,0.0,0.0,3,,,
1500,405,4,0.0,0.0,0.0,3,,,
1501,405,5,0.0,0.0,0.0,3,,,
1502,405,6,0.0,0.0,0.0,3,,,
1503,405,7,0.0,0.0,0.0,3,,,
1504,405,8,0.0,0.0,0.0,3,,,
1505,406,1,0.0,0.0,0.0,3,,,
1506,406,2,0.0,0.0,0.0,3,,,
1507,406,3,0.0,0.0,0.0,3,,,
1508,406,4,0.0,0.0,0.0,3,,,
1509,406,5,0.0,0.0,0.0,3,,,
1510,406,6,0.0,0.0,0.0,3,,,
1511,406,7,0.0,0.0,0.0,3,,,
1512,406,8,0.0,0.0,0.0,3,,,
1513,407,1,0.0,0.0,0.0,3,,,
1514,407,2,0.0,0.0,0.0,3,,,
1515,407,3,0.0,0.0,0.0,3,,,
1516,407,4,0.0,0.0,0.0,3,,,
1517,407,5,0.0,0.0,0.0,3,,,
1518,407,6,0.0,0.0,0.0,3,,,
1519,407,7,0.0,0.0,0.0,3,,,
1520,407,8,0.0,0.0,0.0,3,,,
1521,408,1,0.0,0.0,0.0,3,,,
1522,408,2,0.0,0.0,0.0,3,,,
1523,408,3,0.0,0.0,0.0,3,,,
1524,408,4,0.0,0.0,0.0,3,,,
1525,408,5,0.0,0.0,0.0,3,,,
1526,408,6,0.0,0.0,0.0,3,,,
1527,408,7,0.0,0.0,0.0,3,,,
1528,408,8,0.0,0.0,0.0,3,,,
1529,414,1,0.0,0.0,0.0,3,,,
1530,414,2,0.0,0.0,0.0,3,,,
1531,414,3,0.0,0.0,0.0,3,,,
1532,414,4,0.0,0.0,0.0,3,,,
1533,414,5,0.0,0.0,0.0,3,,,
1534,414,6,0.0,0.0,0.0,3,,,
1535,414,7,0.0,0.0,0.0,3,,,
1536,414,8,0.0,0.0,0.0,3,,,
1537,417,1,0.0,0.0,0.0,3,,,
1538,417,2,0.0,0.0,0.0,3,,,
1539,417,3,0.0,0.0,0.0,3,,,
1540,417,4,0.0,0.0,0.0,3,,,
1541,417,5,0.0,0.0,0.0,3,,,
1542,417,6,0.0,0.0,0.0,3,,,
1543,417,7,0.0,0.0,0.0,3,,,
1544,417,8,0.0,0.0,0.0,3,,,
1545,418,1,0.0,0.0,0.0,3,,,
1546,418,2,0.0,0.0,0.0,3,,,
1547,418,3,0.0,0.0,0.0,3,,,
1548,418,4,0.0,0.0,0.0,3,,,
1549,418,5,0.0,0.0,0.0,3,,,
1550,418,6,0.0,0.0,0.0,3,,,
1551,418,7,0.0,0.0,0.0,3,,,
1552,418,8,0.0,0.0,0.0,3,,,
1553,419,1,0.0,0.0,0.0,3,,,
1554,419,2,0.0,0.0,0.0,3,,,
1555,419,3,0.0,0.0,0.0,3,,,
1556,419,4,0.0,0.0,0.0,3,,,
1557,419,5,0.0,0.0,0.0,3,,,
1558,419,6,0.0,0.0,0.0,3,,,
1559,419,7,0.0,0.0,0.0,3,,,
1560,419,8,0.0,0.0,0.0,3,,,
1561,420,1,0.0,0.0,0.0,3,,,
1562,420,2,0.0,0.0,0.0,3,,,
1563,420,3,0.0,0.0,0.0,3,,,
1564,420,4,0.0,0.0,0.0,3,,,
1565,420,5,0.0,0.0,0.0,3,,,
1566,420,6,0.0,0.0,0.0,3,,,
1567,420,7,0.0,0.0,0.0,3,,,
1568,420,8,0.0,0.0,0.0,3,,,
1569,421,1,0.0,0.0,0.0,3,,,
1570,421,2,0.0,0.0,0.0,3,,,
1571,421,3,0.0,0.0,0.0,3,,,
1572,421,4,0.0,0.0,0.0,3,,,
1573,421,5,0.0,0.0,0.0,3,,,
1574,421,6,0.0,0.0,0.0,3,,,
1575,421,7,0.0,0.0,0.0,3,,,
1576,421,8,0.0,0.0,0.0,3,,,
1577,422,1,0.0,0.0,0.0,3,,,
1578,422,2,0.0,0.0,0.0,3,,,
1579,422,3,0.0,0.0,0.0,3,,,
1580,422,4,0.0,0.0,0.0,3,,,
1581,422,5,0.0,0.0,0.0,3,,,
1582,422,6,0.0,0.0,0.0,3,,,
1583,422,7,0.0,0.0,0.0,3,,,
1584,422,8,0.0,0.0,0.0,3,,,
1585,423,1,0.0,0.0,0.0,3,,,
1586,423,2,0.0,0.0,0.0,3,,,
1587,423,3,0.0,0.0,0.0,3,,,
1588,423,4,0.0,0.0,0.0,3,,,
1589,423,5,0.0,0.0,0.0,3,,,
1590,423,6,0.0,0.0,0.0,3,,,
1591,423,7,0.0,0.0,0.0,3,,,
1592,423,8,0.0,0.0,0.0,3,,,
1593,424,1,0.0,0.0,0.0,3,,,
1594,424,2,0.0,0.0,0.0,3,,,
1595,424,3,0.0,0.0,0.0,3,,,
1596,424,4,0.0,0.0,0.0,3,,,
1597,424,5,0.0,0.0,0.0,3,,,
1598,424,6,0.0,0.0,0.0,3,,,
1599,424,7,0.0,0.0,0.0,3,,,
1600,424,8,0.0,0.0,0.0,3,,,
1601,425,1,0.0,0.0,0.0,3,,,
1602,425,2,0.0,0.0,0.0,3,,,
1603,425,3,0.0,0.0,0.0,3,,,
1604,425,4,0.0,0.0,0.0,3,,,
1605,425,5,0.0,0.0,0.0,3,,,
1606,425,6,0.0,0.0,0.0,3,,,
1607,425,7,0.0,0.0,0.0,3,,,
1608,425,8,0.0,0.0,0.0,3,,,
1609,426,1,0.0,0.0,0.0,3,,,
1610,426,2,0.0,0.0,0.0,3,,,
1611,426,3,0.0,0.0,0.0,3,,,
1612,426,4,0.0,0.0,0.0,3,,,
1613,426,5,0.0,0.0,0.0,3,,,
1614,426,6,0.0,0.0,0.0,3,,,
1615,426,7,0.0,0.0,0.0,3,,,
1616,426,8,0.0,0.0,0.0,3,,,
1617,427,1,0.0,0.0,0.0,3,,,
1618,427,2,0.0,0.0,0.0,3,,,
1619,427,3,0.0,0.0,0.0,3,,,
1620,427,4,0.0,0.0,0.0,3,,,
1621,427,5,0.0,0.0,0.0,3,,,
1622,427,6,0.0,0.0,0.0,3,,,
1623,427,7,0.0,0.0,0.0,3,,,
1624,427,8,0.0,0.0,0.0,3,,,
1625,428,1,0.0,0.0,0.0,3,,,
1626,428,2,0.0,0.0,0.0,3,,,
1627,428,3,0.0,0.0,0.0,3,,,
1628,428,4,0.0,0.0,0.0,3,,,
1629,428,5,0.0,0.0,0.0,3,,,
1630,428,6,0.0,0.0,0.0,3,,,
1631,428,7,0.0,0.0,0.0,3,,,
1632,428,8,0.0,0.0,0.0,3,,,
1633,429,1,0.0,0.0,0.0,3,,,
1634,429,2,0.0,0.0,0.0,3,,,
1635,429,3,0.0,0.0,0.0,3,,,
1636,429,4,0.0,0.0,0.0,3,,,
1637,429,5,0.0,0.0,0.0,3,,,
1638,429,6,0.0,0.0,0.0,3,,,
1639,429,7,0.0,0.0,0.0,3,,,
1640,429,8,0.0,0.0,0.0,3,,,
1641,433,1,0.0,0.0,0.0,3,,,
1642,433,2,0.0,0.0,0.0,3,,,
1643,433,3,0.0,0.0,0.0,3,,,
1644,433,4,0.0,0.0,0.0,3,,,
1645,433,5,0.0,0.0,0.0,3,,,
1646,433,6,0.0,0.0,0.0,3,,,
1647,433,7,0.0,0.0,0.0,3,,,
1648,433,8,0.0,0.0,0.0,3,,,
1649,434,1,0.0,0.0,0.0,3,,,
1650,434,2,0.0,0.0,0.0,3,,,
1651,434,3,0.0,0.0,0.0,3,,,
1652,434,4,0.0,0.0,0.0,3,,,
1653,434,5,0.0,0.0,0.0,3,,,
1654,434,6,0.0,0.0,0.0,3,,,
1655,434,7,0.0,0.0,0.0,3,,,
1656,434,8,0.0,0.0,0.0,3,,,
1657,435,1,0.0,0.0,0.0,3,,,
1658,435,2,0.0,0.0,0.0,3,,,
1659,435,3,0.0,0.0,0.0,3,,,
1660,435,4,0.0,0.0,0.0,3,,,
1661,435,5,0.0,0.0,0.0,3,,,
1662,435,6,0.0,0.0,0.0,3,,,
1663,435,7,0.0,0.0,0.0,3,,,
1664,435,8,0.0,0.0,0.0,3,,,
1665,436,1,0.0,0.0,0.0,3,,,
1666,436,2,0.0,0.0,0.0,3,,,
1667,436,3,0.0,0.0,0.0,3,,,
1668,436,4,0.0,0.0,0.0,3,,,
1669,436,5,0.0,0.0,0.0,3,,,
1670,436,6,0.0,0.0,0.0,3,,,
1671,436,7,0.0,0.0,0.0,3,,,
1672,436,8,0.0,0.0,0.0,3,,,
1673,437,1,0.0,0.0,0.0,3,,,
1674,437,2,0.0,0.0,0.0,3,,,
1675,437,3,0.0,0.0,0.0,3,,,
1676,437,4,0.0,0.0,0.0,3,,,
1677,437,5,0.0,0.0,0.0,3,,,
1678,437,6,0.0,0.0,0.0,3,,,
1679,437,7,0.0,0.0,0.0,3,,,
1680,437,8,0.0,0.0,0.0,3,,,
1681,438,1,0.0,0.0,0.0,3,,,
1682,438,2,0.0,0.0,0.0,3,,,
1683,438,3,0.0,0.0,0.0,3,,,
1684,438,4,0.0,0.0,0.0,3,,,
1685,438,5,0.0,0.0,0.0,3,,,
1686,438,6,0.0,0.0,0.0,3,,,
1687,438,7,0.0,0.0,0.0,3,,,
1688,438,8,0.0,0.0,0.0,3,,,
1689,439,1,0.0,0.0,0.0,3,,,
1690,439,2,0.0,0.0,0.0,3,,,
1691,439,3,0.0,0.0,0.0,3,,,
1692,439,4,0.0,0.0,0.0,3,,,
1693,439,5,0.0,0.0,0.0,3,,,
1694,439,6,0.0,0.0,0.0,3,,,
1695,439,7,0.0,0.0,0.0,3,,,
1696,439,8,0.0,0.0,0.0,3,,,
1697,440,1,0.0,0.0,0.0,3,,,
1698,440,2,0.0,0.0,0.0,3,,,
1699,440,3,0.0,0.0,0.0,3,,,
1700,440,4,0.0,0.0,0.0,3,,,
1701,440,5,0.0,0.0,0.0,3,,,
1702,440,6,0.0,0.0,0.0,3,,,
1703,440,7,0.0,0.0,0.0,3,,,
1704,440,8,0.0,0.0,0.0,3,,,
1705,441,1,0.0,0.0,0.0,3,,,
1706,441,2,0.0,0.0,0.0,3,,,
1707,441,3,0.0,0.0,0.0,3,,,
1708,441,4,0.0,0.0,0.0,3,,,
1709,441,5,0.0,0.0,0.0,3,,,
1710,441,6,0.0,0.0,0.0,3,,,
1711,441,7,0.0,0.0,0.0,3,,,
1712,441,8,0.0,0.0,0.0,3,,,
1713,442,1,0.0,0.0,0.0,3,,,
1714,442,2,0.0,0.0,0.0,3,,,
1715,442,3,0.0,0.0,0.0,3,,,
1716,442,4,0.0,0.0,0.0,3,,,
1717,442,5,0.0,0.0,0.0,3,,,
1718,442,6,0.0,0.0,0.0,3,,,
1719,442,7,0.0,0.0,0.0,3,,,
1720,442,8,0.0,0.0,0.0,3,,,
1721,443,1,0.0,0.0,0.0,3,,,
1722,443,2,0.0,0.0,0.0,3,,,
1723,443,3,0.0,0.0,0.0,3,,,
1724,443,4,0.0,0.0,0.0,3,,,
1725,443,5,0.0,0.0,0.0,3,,,
1726,443,6,0.0,0.0,0.0,3,,,
1727,443,7,0.0,0.0,0.0,3,,,
1728,443,8,0.0,0.0,0.0,3,,,
1729,451,1,0.0,0.0,0.0,3,,,
1730,451,2,0.0,0.0,0.0,3,,,
1731,451,3,0.0,0.0,0.0,3,,,
1732,451,4,0.0,0.0,0.0,3,,,
1733,451,5,0.0,0.0,0.0,3,,,
1734,451,6,0.0,0.0,0.0,3,,,
1735,451,7,0.0,0.0,0.0,3,,,
1736,451,8,0.0,0.0,0.0,3,,,
1737,452,1,0.0,0.0,0.0,3,,,
1738,452,2,0.0,0.0,0.0,3,,,
1739,452,3,0.0,0.0,0.0,3,,,
1740,452,4,0.0,0.0,0.0,3,,,
1741,452,5,0.0,0.0,0.0,3,,,
1742,452,6,0.0,0.0,0.0,3,,,
1743,452,7,0.0,0.0,0.0,3,,,
1744,452,8,0.0,0.0,0.0,3,,,
1745,453,1,0.0,0.0,0.0,3,,,
1746,453,2,0.0,0.0,0.0,3,,,
1747,453,3,0.0,0.0,0.0,3,,,
1748,453,4,0.0,0.0,0.0,3,,,
1749,453,5,0.0,0.0,0.0,3,,,
1750,453,6,0.0,0.0,0.0,3,,,
1751,453,7,0.0,0.0,0.0,3,,,
1752,453,8,0.0,0.0,0.0,3,,,
1753,454,1,0.0,0.0,0.0,3,,,
1754,454,2,0.0,0.0,0.0,3,,,
1755,454,3,0.0,0.0,0.0,3,,,
1756,454,4,0.0,0.0,0.0,3,,,
1757,454,5,0.0,0.0,0.0,3,,,
1758,454,6,0.0,0.0,0.0,3,,,
1759,454,7,0.0,0.0,0.0,3,,,
1760,454,8,0.0,0.0,0.0,3,,,
1761,457,1,0.0,0.0,0.0,3,,,
1762,457,2,0.0,0.0,0.0,3,,,
1763,457,3,0.0,0.0,0.0,3,,,
1764,457,4,0.0,0.0,0.0,3,,,
1765,457,5,0.0,0.0,0.0,3,,,
1766,457,6,0.0,0.0,0.0,3,,,
1767,457,7,0.0,0.0,0.0,3,,,
1768,457,8,0.0,0.0,0.0,3,,,
1769,459,1,0.0,0.0,0.0,3,,,
1770,459,2,0.0,0.0,0.0,3,,,
1771,459,3,0.0,0.0,0.0,3,,,
1772,459,4,0.0,0.0,0.0,3,,,
1773,459,5,0.0,0.0,0.0,3,,,
